"","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"5676908",10,26,7,656,700,832,843,"DL",878,"N633DL",96,103,66,-11,-4,"TPA","ATL",406,11,19,0,"",0,NA,NA,NA,NA,NA
"4725358",8,6,3,2026,2015,2348,2335,"AA",642,"N518AA",142,140,121,13,11,"DFW","CMH",927,6,15,0,"",0,NA,NA,NA,NA,NA
"5937484",10,11,6,1229,1229,1319,1342,"DL",1953,"N915DE",50,73,38,-23,0,"LGA","DCA",214,4,8,0,"",0,NA,NA,NA,NA,NA
"190055",1,14,1,NA,839,NA,1043,"OO",3712,"N232SW",NA,64,NA,NA,NA,"EKO","SLC",200,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"1760476",3,25,2,731,730,1259,1310,"CO",1443,"N27213",208,220,188,-11,1,"SFO","IAH",1635,9,11,0,"",0,NA,NA,NA,NA,NA
"1897324",4,24,4,1111,1115,1207,1215,"XE",2864,"N14977",56,60,39,-8,-4,"CLE","ROC",245,7,10,0,"",0,NA,NA,NA,NA,NA
"4938450",9,18,4,749,755,1049,1059,"XE",3140,"N21537",120,124,103,-10,-6,"ABQ","IAH",744,7,10,0,"",0,NA,NA,NA,NA,NA
"5261157",9,3,3,1329,1340,1433,1444,"9E",5691,"88889E",124,124,89,-11,-11,"SDF","MSP",603,14,21,0,"",0,NA,NA,NA,NA,NA
"2287247",4,30,3,1852,1855,2123,2120,"AA",1261,"N3DHAA",151,145,133,3,-3,"DCA","MIA",920,6,12,0,"",0,NA,NA,NA,NA,NA
"5961111",11,9,7,1045,1045,1251,1300,"WN",214,"N679AA",66,75,53,-9,0,"LAX","PHX",370,2,11,0,"",0,NA,NA,NA,NA,NA
"6681955",12,18,4,1238,1234,1415,1408,"UA",852,"N913UA",97,94,70,7,4,"SFO","SAN",447,2,25,0,"",0,NA,NA,NA,NA,NA
"3456757",6,23,1,1613,1510,1745,1635,"9E",2980,"85879E",152,145,107,70,63,"DTW","JAN",777,4,41,0,"",0,0,0,7,0,63
"6839615",12,14,7,1726,1725,1804,1805,"MQ",4236,"N693MQ",98,100,75,-1,1,"CLE","ORD",316,10,13,0,"",0,NA,NA,NA,NA,NA
"890057",2,2,6,816,820,927,940,"WN",179,"N344SW",71,80,62,-13,-4,"PVD","BWI",328,2,7,0,"",0,NA,NA,NA,NA,NA
"6144287",11,26,3,736,742,1101,1113,"UA",598,"N524UA",145,151,124,-12,-6,"SFO","DEN",967,6,15,0,"",0,NA,NA,NA,NA,NA
"6381014",11,16,7,803,805,1310,1315,"AA",1364,"N567AA",187,190,159,-5,-2,"LAX","DFW",1235,14,14,0,"",0,NA,NA,NA,NA,NA
"1403650",3,8,6,815,815,1038,1054,"UA",229,"N416UA",323,339,305,-16,0,"IAD","SAN",2253,5,13,0,"",0,NA,NA,NA,NA,NA
"3299322",6,2,1,1737,1740,2001,2020,"WN",242,"N603SW",144,160,135,-19,-3,"SAT","MDW",1036,3,6,0,"",0,NA,NA,NA,NA,NA
"6693212",12,13,6,1200,1203,1501,1458,"UA",1633,"N481UA",241,235,220,3,-3,"ORD","PHX",1440,7,14,0,"",0,NA,NA,NA,NA,NA
"4490215",8,4,1,610,614,712,725,"UA",1481,"N492UA",62,71,39,-13,-4,"LAS","LAX",236,8,15,0,"",0,NA,NA,NA,NA,NA
"3032401",6,13,5,1903,1900,36,55,"WN",1330,"N732SW",213,235,200,-19,3,"SAN","MDW",1728,5,8,0,"",0,NA,NA,NA,NA,NA
"745710",2,27,3,2047,2057,2138,2158,"YV",2860,"N988HA",51,61,35,-20,-10,"FLG","PHX",119,8,8,0,"",0,NA,NA,NA,NA,NA
"2490392",5,28,3,1005,1015,1125,1149,"XE",7774,"N14173",80,94,61,-24,-10,"LAX","TUS",451,8,11,0,"",0,NA,NA,NA,NA,NA
"2957388",5,8,4,1603,1520,1840,1810,"CO",792,"N57857",157,170,135,30,43,"EWR","MCO",938,6,16,0,"",0,0,0,0,0,30
"6695258",12,2,2,1520,1525,1632,1639,"US",775,"N954UW",72,74,56,-7,-5,"DCA","PVD",357,4,12,0,"",0,NA,NA,NA,NA,NA
"3641297",7,14,1,1716,1605,1813,1705,"WN",297,"N398SW",57,60,41,68,71,"DAL","SAT",248,3,13,0,"",0,1,0,0,0,67
"2196645",4,30,3,636,600,721,650,"MQ",4374,"N690AE",45,50,32,31,36,"CMI","ORD",135,5,8,0,"",0,31,0,0,0,0
"1338086",3,19,3,1105,1105,1339,1333,"OH",5088,"N959CA",94,88,79,6,0,"CID","CVG",419,8,7,0,"",0,NA,NA,NA,NA,NA
"1914561",4,20,7,1040,1050,1346,1402,"XE",3034,"N21129",126,132,110,-16,-10,"COS","IAH",809,7,9,0,"",0,NA,NA,NA,NA,NA
"3733965",7,13,7,1109,1115,1252,1247,"XE",2542,"N13968",103,92,75,5,-6,"CLE","MHT",544,4,24,0,"",0,NA,NA,NA,NA,NA
"1396154",3,31,1,1602,1610,1647,1655,"OO",5417,"N288SW",45,45,28,-8,-8,"SAN","LAX",109,7,10,0,"",0,NA,NA,NA,NA,NA
"148199",1,27,7,1314,1317,1510,1512,"YV",7196,"N75994",56,55,29,-2,-3,"ORD","FWA",157,3,24,0,"",0,NA,NA,NA,NA,NA
"5924637",10,1,3,1638,1641,2249,2300,"DL",1180,"N373DA",251,259,231,-11,-3,"SLC","PHL",1926,6,14,0,"",0,NA,NA,NA,NA,NA
"2488511",5,14,3,1650,1550,1803,1707,"XE",612,"N14562",73,77,60,56,60,"AUS","MSY",445,4,9,0,"",0,0,0,0,0,56
"2266186",4,20,7,1120,1115,1701,1720,"AA",350,"N4YHAA",221,245,196,-19,5,"SAN","ORD",1723,11,14,0,"",0,NA,NA,NA,NA,NA
"4880124",9,13,6,702,705,1253,1255,"WN",1841,"N332SW",231,230,214,-2,-3,"SMF","MDW",1790,9,8,0,"",0,NA,NA,NA,NA,NA
"4890367",9,16,2,830,830,958,1000,"WN",242,"N253WN",88,90,71,-2,0,"TUS","LAX",451,11,6,0,"",0,NA,NA,NA,NA,NA
"2290953",4,1,2,707,710,1016,1030,"AA",1398,"N4YJAA",129,140,105,-14,-3,"LAX","DEN",862,8,16,0,"",0,NA,NA,NA,NA,NA
"2353750",4,24,4,1637,1630,1933,1934,"CO",51,"N69154",236,244,191,-1,7,"EWR","IAH",1400,8,37,0,"",0,NA,NA,NA,NA,NA
"1824290",4,13,7,2000,2000,2202,2215,"WN",3515,"N330SW",122,135,108,-13,0,"MCO","CMH",802,4,10,0,"",0,NA,NA,NA,NA,NA
"5463666",10,27,1,1653,1555,1829,1755,"WN",366,"N730SW",216,240,205,34,58,"MCI","SEA",1489,4,7,0,"",0,32,0,0,0,2
"1563322",3,4,2,1331,1335,1450,1450,"MQ",3105,"N835AE",79,75,44,0,-4,"LAX","LAS",236,21,14,0,"",0,NA,NA,NA,NA,NA
"211618",1,27,7,556,600,738,753,"OO",6644,"N716SK",102,113,83,-15,-4,"TUS","DEN",639,8,11,0,"",0,NA,NA,NA,NA,NA
"1914372",4,24,4,755,730,932,857,"XE",1245,"N14972",157,147,107,35,25,"EWR","MDW",711,5,45,0,"",0,25,0,10,0,0
"4608371",8,24,7,1244,1242,1411,1415,"FL",291,"N951AT",87,93,65,-4,2,"ATL","RIC",481,10,12,0,"",0,NA,NA,NA,NA,NA
"3196972",6,20,5,1555,1555,1725,1720,"OO",5554,"N251YV",90,85,61,5,0,"SFO","SBA",262,6,23,0,"",0,NA,NA,NA,NA,NA
"1422586",3,28,5,2007,2010,2128,2142,"UA",807,"N315UA",81,92,55,-14,-3,"SFO","LAX",337,11,15,0,"",0,NA,NA,NA,NA,NA
"3121129",6,30,1,1656,1645,1801,1800,"XE",2515,"N12900",65,75,49,1,11,"CLE","SDF",304,4,12,0,"",0,NA,NA,NA,NA,NA
"2120443",4,5,6,647,630,853,841,"EV",4630,"N843AS",66,71,44,12,17,"MEI","ATL",267,12,10,0,"",0,NA,NA,NA,NA,NA
"5616149",10,1,3,1617,1621,1724,1740,"UA",1553,"N482UA",67,79,41,-16,-4,"LAS","LAX",236,9,17,0,"",0,NA,NA,NA,NA,NA
"2982711",5,7,3,1104,1105,1339,1355,"DL",1559,"N672DL",155,170,125,-16,-1,"JFK","MCO",944,10,20,0,"",0,NA,NA,NA,NA,NA
"4773036",8,16,6,1839,1845,1929,1934,"AS",66,"N774AS",50,49,39,-5,-6,"YAK","JNU",199,4,7,0,"",0,NA,NA,NA,NA,NA
"4801060",8,13,3,54,100,534,557,"CO",1496,"N77295",160,177,145,-23,-6,"LAS","IAH",1222,6,9,0,"",0,NA,NA,NA,NA,NA
"6671628",12,22,1,1634,1647,1747,1813,"UA",416,"N404UA",73,86,57,-26,-13,"SLC","DEN",391,4,12,0,"",0,NA,NA,NA,NA,NA
"6902183",12,2,2,615,620,755,755,"AA",430,"N599AA",100,95,82,0,-5,"DFW","STL",551,9,9,0,"",0,NA,NA,NA,NA,NA
"5302623",9,1,1,1310,1315,1513,1535,"AA",1573,"N4XEAA",183,200,168,-22,-5,"PHL","DFW",1302,6,9,0,"",0,NA,NA,NA,NA,NA
"3125593",6,1,7,1916,1924,2220,2227,"YV",7242,"N508MJ",124,123,93,-7,-8,"ORD","SAV",773,6,25,0,"",0,NA,NA,NA,NA,NA
"6271950",11,28,5,1451,1453,1611,1632,"FL",904,"N949AT",80,99,69,-21,-2,"CAK","BOS",549,4,7,0,"",0,NA,NA,NA,NA,NA
"2317892",4,12,6,654,705,812,832,"AS",372,"N607AS",78,87,67,-20,-11,"OAK","SNA",371,2,9,0,"",0,NA,NA,NA,NA,NA
"4364265",8,2,6,1720,1720,1932,1940,"YV",2654,"N934FJ",72,80,53,-8,0,"BNA","CLT",329,5,14,0,"",0,NA,NA,NA,NA,NA
"1714901",3,9,7,633,630,910,910,"AS",210,"N558AS",157,160,127,0,3,"SEA","LAX",954,8,22,0,"",0,NA,NA,NA,NA,NA
"5940718",10,14,2,1458,1500,1652,1707,"DL",1168,"N392DA",114,127,95,-15,-2,"CVG","BOS",752,8,11,0,"",0,NA,NA,NA,NA,NA
"2699482",5,24,6,1124,1130,1845,1853,"DL",1554,"N3733Z",261,263,240,-8,-6,"SEA","CVG",1964,7,14,0,"",0,NA,NA,NA,NA,NA
"6490239",12,10,3,559,600,724,725,"WN",211,"N372SW",85,85,61,-1,-1,"SMF","LAX",373,5,19,0,"",0,NA,NA,NA,NA,NA
"4832829",8,7,4,854,855,1006,1008,"DL",1601,"N632DL",192,193,167,-2,-1,"CVG","ABQ",1240,7,18,0,"",0,NA,NA,NA,NA,NA
"5897543",10,24,5,1135,1140,1341,1356,"B6",612,"N506JB",126,136,99,-15,-5,"JAX","JFK",829,15,12,0,"",0,NA,NA,NA,NA,NA
"6870504",12,26,5,NA,1515,NA,1630,"NW",1431,"N779NC",NA,75,NA,NA,NA,"MSN","MSP",228,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"3559441",6,14,6,1214,1200,1417,1355,"CO",1435,"N33286",303,295,281,22,14,"EWR","PHX",2133,7,15,0,"",0,14,0,8,0,0
"1977305",4,27,7,2104,2105,2110,2107,"OO",3719,"N585SW",66,62,46,3,-1,"SLC","EKO",200,5,15,0,"",0,NA,NA,NA,NA,NA
"3335255",6,21,6,1320,855,1551,1123,"EV",4816,"N825AS",91,88,74,268,265,"BTR","ATL",449,9,8,0,"",0,265,0,3,0,0
"2947045",5,29,4,1419,1420,1657,1713,"B6",288,"N588JB",98,113,75,-16,-1,"BUR","SLC",574,5,18,0,"",0,NA,NA,NA,NA,NA
"190740",1,14,1,749,740,826,825,"OO",5746,"N223SW",37,45,24,1,9,"LAX","CLD",86,3,10,0,"",0,NA,NA,NA,NA,NA
"3760639",7,31,4,1652,1652,1914,1912,"YV",2864,"N17337",142,140,115,2,0,"PHX","MFR",854,3,24,0,"",0,NA,NA,NA,NA,NA
"3334875",6,1,7,2024,2020,2053,2057,"EV",4805,"N850AS",89,97,68,-4,4,"ATL","BTR",449,4,17,0,"",0,NA,NA,NA,NA,NA
"1445577",3,7,5,1151,1115,1340,1254,"US",1106,"N172US",109,99,62,46,36,"CLT","PHL",448,6,41,0,"",0,0,0,10,0,36
"6620263",12,6,6,724,730,854,904,"OO",4414,"N448SW",90,94,67,-10,-6,"DEN","SLC",391,9,14,0,"",0,NA,NA,NA,NA,NA
"1866183",4,25,5,1259,1250,1851,1840,"WN",814,"N908WN",232,230,214,11,9,"SAN","MDW",1728,7,11,0,"",0,NA,NA,NA,NA,NA
"4448709",8,28,4,1928,1930,2213,2218,"OO",3790,"N802SK",105,108,84,-5,-2,"LAX","SLC",590,5,16,0,"",0,NA,NA,NA,NA,NA
"5761420",10,26,7,2157,2030,5,2245,"MQ",4109,"N503MQ",68,75,47,80,87,"ORD","CLE",316,4,17,0,"",0,0,0,2,0,78
"1435932",3,22,6,655,700,823,831,"UA",1580,"N485UA",88,91,65,-8,-5,"SFO","LAS",414,6,17,0,"",0,NA,NA,NA,NA,NA
"2962042",5,20,2,1638,1643,1800,1807,"CO",721,"N18658",142,144,101,-7,-5,"ATL","IAH",689,5,36,0,"",0,NA,NA,NA,NA,NA
"1645278",3,19,3,1045,1050,1138,1159,"9E",4711,"87759E",53,69,38,-21,-5,"FAR","MSP",223,7,8,0,"",0,NA,NA,NA,NA,NA
"4375573",8,17,7,1200,1206,1610,1620,"YV",2766,"N914FJ",130,134,102,-10,-6,"PHX","SAT",843,10,18,0,"",0,NA,NA,NA,NA,NA
"5141035",9,13,6,1407,1414,1437,1440,"EV",4550,"N640AS",90,86,60,-3,-7,"ATL","VPS",264,7,23,0,"",0,NA,NA,NA,NA,NA
"3137288",6,17,2,1853,1855,2110,2114,"YV",7281,"N505MJ",197,199,175,-4,-2,"IAD","AUS",1297,5,17,0,"",0,NA,NA,NA,NA,NA
"521482",1,25,5,1213,1155,1747,1755,"AA",1974,"N3DEAA",214,240,194,-8,18,"LAX","BNA",1797,7,13,0,"",0,NA,NA,NA,NA,NA
"6402813",11,7,5,5,2358,50,54,"AS",195,"N784AS",45,56,38,-4,7,"ANC","FAI",261,1,6,0,"",0,NA,NA,NA,NA,NA
"4623901",8,5,2,1914,1905,2024,2010,"MQ",3217,"N263AE",70,65,49,14,9,"DFW","CLL",164,6,15,0,"",0,NA,NA,NA,NA,NA
"2712066",5,9,5,705,700,928,922,"EV",4291,"N748EV",143,142,105,6,5,"BUF","ATL",712,9,29,0,"",0,NA,NA,NA,NA,NA
"2139802",4,4,5,NA,2010,NA,2138,"FL",237,"N946AT",NA,88,NA,NA,NA,"ATL","RIC",481,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"2799066",5,12,1,1343,1345,1534,1545,"MQ",4311,"N624AE",51,60,32,-11,-2,"ORD","FWA",157,4,15,0,"",0,NA,NA,NA,NA,NA
"6791569",12,4,4,1355,1400,1552,1555,"FL",157,"N932AT",117,115,90,-3,-5,"DCA","ATL",547,10,17,0,"",0,NA,NA,NA,NA,NA
"3237312",6,19,4,708,711,1035,1039,"UA",702,"N573UA",147,148,113,-4,-3,"OAK","DEN",957,21,13,0,"",0,NA,NA,NA,NA,NA
"1326583",3,28,5,1600,1545,1633,1620,"YV",1032,"N693BR",33,35,21,13,15,"HNL","OGG",100,4,8,0,"",0,NA,NA,NA,NA,NA
"4678294",8,11,1,911,915,1556,1625,"NW",770,"N355NB",225,250,206,-29,-4,"LAX","IND",1814,8,11,0,"",0,NA,NA,NA,NA,NA
"5579525",10,17,5,2133,2136,9,2357,"OO",6704,"N715SK",96,81,56,12,-3,"DEN","LNK",423,5,35,0,"",0,NA,NA,NA,NA,NA
"4339680",8,24,7,1911,1820,2015,1947,"XE",2515,"N13968",124,147,107,28,51,"SDF","IAH",788,8,9,0,"",0,0,0,0,0,28
"6476120",12,6,6,1832,1830,2026,2035,"WN",769,"N472WN",114,125,97,-9,2,"MCO","BWI",787,3,14,0,"",0,NA,NA,NA,NA,NA
"3985402",7,21,1,1323,1326,1605,1613,"FL",407,"N975AT",162,167,147,-8,-3,"HPN","FLL",1098,4,11,0,"",0,NA,NA,NA,NA,NA
"5549259",10,22,3,1335,1341,1711,1656,"OO",4042,"N409SW",156,135,134,15,-6,"SLC","OMA",839,4,18,0,"",0,0,0,15,0,0
"2057130",4,11,5,1835,1835,49,114,"US",616,"N624AW",194,219,171,-25,0,"PHX","ATL",1587,4,19,0,"",0,NA,NA,NA,NA,NA
"1408268",3,18,2,743,746,840,759,"UA",365,"N829UA",117,73,62,41,-3,"DTW","ORD",235,9,46,0,"",0,0,0,41,0,0
"6255882",11,4,2,710,715,924,906,"FL",73,"N336AT",134,111,90,18,-5,"FLL","ATL",581,26,18,0,"",0,0,0,18,0,0
"3875984",7,4,5,1612,1615,1804,1814,"US",1401,"N439US",112,119,91,-10,-3,"CLT","FLL",631,3,18,0,"",0,NA,NA,NA,NA,NA
"111460",1,28,1,1555,1532,1640,1617,"XE",2861,"N14522",45,45,26,23,23,"IAH","LCH",127,5,14,0,"",0,23,0,0,0,0
"1385993",3,25,2,2134,2135,2241,2257,"OO",3904,"N454SW",67,82,50,-16,-1,"SLC","BTM",357,4,13,0,"",0,NA,NA,NA,NA,NA
"3616918",7,6,7,946,945,1257,1325,"WN",206,"N749SW",131,160,114,-28,1,"STL","PHL",813,7,10,0,"",0,NA,NA,NA,NA,NA
"1111309",2,14,4,115,115,539,540,"AS",80,"N793AS",204,205,175,-1,0,"ANC","SEA",1449,18,11,0,"",0,NA,NA,NA,NA,NA
"4350752",8,26,2,1112,1105,1434,1423,"XE",2961,"N24517",142,138,125,11,7,"IAH","GSP",838,4,13,0,"",0,NA,NA,NA,NA,NA
"5309829",9,30,2,1108,1110,1214,1210,"AA",1847,"N423AA",126,120,95,4,-2,"DFW","DEN",641,10,21,0,"",0,NA,NA,NA,NA,NA
"2424863",5,14,3,1139,1125,1235,1230,"WN",1799,"N650SW",56,65,46,5,14,"BOI","SLC",291,3,7,0,"",0,NA,NA,NA,NA,NA
"3863350",7,7,1,1816,1758,1935,1922,"UA",1189,"N306UA",139,144,120,13,18,"DEN","GEG",836,4,15,0,"",0,NA,NA,NA,NA,NA
"1263831",3,29,6,1233,1225,1438,1425,"WN",1726,"N287WN",65,60,44,13,8,"PHX","ABQ",328,6,15,0,"",0,NA,NA,NA,NA,NA
"5660848",10,2,4,2003,2000,2236,2240,"WN",600,"N669SW",93,100,77,-4,3,"OAK","SLC",588,10,6,0,"",0,NA,NA,NA,NA,NA
"1391143",3,28,5,1300,1305,1421,1424,"OO",3931,"N406SW",81,79,65,-3,-5,"BIL","SLC",387,7,9,0,"",0,NA,NA,NA,NA,NA
"3858216",7,11,5,1349,1355,1934,2001,"UA",843,"N501UA",225,246,207,-27,-6,"LAX","ORD",1745,5,13,0,"",0,NA,NA,NA,NA,NA
"138318",1,13,7,2335,2257,23,2353,"YV",2859,"N988HA",48,56,31,30,38,"PHX","FLG",119,8,9,0,"",0,30,0,0,0,0
"6265620",11,19,3,823,825,1012,957,"FL",983,"N942AT",109,92,82,15,-2,"ATL","PIT",526,4,23,0,"",0,0,0,15,0,0
"6644199",12,25,4,759,805,819,826,"OO",5953,"N726SK",80,81,50,-7,-6,"CVG","ORD",264,7,23,0,"",0,NA,NA,NA,NA,NA
"6734151",12,2,2,2139,2145,2245,2245,"WN",396,"N714CB",66,60,53,0,-6,"BWI","PVD",328,5,8,0,"",0,NA,NA,NA,NA,NA
"90408",1,30,3,1109,1110,1314,1320,"WN",2973,"N426WN",65,70,51,-6,-1,"SNA","PHX",338,5,9,0,"",0,NA,NA,NA,NA,NA
"5600460",10,30,4,1556,1600,1842,1853,"UA",620,"N807UA",106,113,86,-11,-4,"ORD","DCA",612,2,18,0,"",0,NA,NA,NA,NA,NA
"4108543",7,2,3,1830,1825,2056,2055,"AA",605,"N5EHAA",146,150,124,1,5,"FLL","SJU",1046,4,18,0,"",0,NA,NA,NA,NA,NA
"1620522",3,17,1,1955,1950,2144,2125,"NW",827,"N317NB",109,95,81,19,5,"MEM","DFW",432,5,23,0,"",0,0,0,19,0,0
"1271389",3,11,2,NA,1030,NA,1135,"XE",2709,"",NA,65,NA,NA,NA,"DAL","IAH",217,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"6946680",12,10,3,1836,1845,2157,2216,"AS",678,"N590AS",141,151,114,-19,-9,"SEA","DEN",1024,8,19,0,"",0,NA,NA,NA,NA,NA
"4363355",8,24,7,1446,1435,1758,1749,"XE",212,"N14188",132,134,116,9,11,"SMF","COS",911,7,9,0,"",0,NA,NA,NA,NA,NA
"1304497",3,27,4,555,600,707,725,"XE",2644,"N13929",72,85,59,-18,-5,"GPT","IAH",376,4,9,0,"",0,NA,NA,NA,NA,NA
"3874296",7,2,3,1909,1915,2027,2041,"US",1897,"N711UW",78,86,60,-14,-6,"PIT","CLT",366,6,12,0,"",0,NA,NA,NA,NA,NA
"5511856",10,13,1,1149,1145,1225,1235,"YV",2732,"N919FJ",36,50,21,-10,4,"TUS","PHX",110,5,10,0,"",0,NA,NA,NA,NA,NA
"5532969",10,20,1,630,635,840,844,"OH",6524,"N436CA",130,129,105,-4,-5,"GSP","LGA",610,10,15,0,"",0,NA,NA,NA,NA,NA
"2760301",5,28,3,1257,1257,1429,1438,"FL",202,"N926AT",92,101,79,-9,0,"CAK","ATL",528,6,7,0,"",0,NA,NA,NA,NA,NA
"1336269",3,16,7,805,805,1053,1056,"OH",5077,"N408CA",168,171,144,-3,0,"BOS","SAV",901,6,18,0,"",0,NA,NA,NA,NA,NA
"2757730",5,24,6,1825,1835,2106,2112,"FL",635,"N937AT",161,157,150,-6,-10,"TPA","ROC",1079,4,7,0,"",0,NA,NA,NA,NA,NA
"6582664",12,4,4,741,744,849,905,"YV",7102,"N447YV",68,81,46,-16,-3,"MTJ","DEN",197,8,14,0,"",0,NA,NA,NA,NA,NA
"4330924",8,18,1,851,855,1043,1056,"XE",560,"N18557",112,121,100,-13,-4,"MSY","MCI",690,4,8,0,"",0,NA,NA,NA,NA,NA
"1915774",4,4,5,1049,955,1223,1058,"XE",2823,"N13936",94,63,43,85,54,"SYR","EWR",194,7,44,0,"",0,0,0,31,0,54
"3860168",7,4,5,1034,1040,1822,1848,"UA",924,"N811UA",288,308,269,-26,-6,"LAX","IAD",2288,7,12,0,"",0,NA,NA,NA,NA,NA
"5804605",10,9,4,1253,1256,1400,1359,"9E",2832,"87479E",67,63,38,1,-3,"MSP","FSD",197,4,25,0,"",0,NA,NA,NA,NA,NA
"5652131",10,29,3,1853,1900,1944,2017,"US",2187,"N748UW",51,77,41,-33,-7,"LGA","DCA",214,4,6,0,"",0,NA,NA,NA,NA,NA
"3544615",6,13,5,837,845,1100,1116,"B6",150,"N517JB",143,151,129,-16,-8,"MCO","JFK",944,2,12,0,"",0,NA,NA,NA,NA,NA
"2345002",4,14,1,900,905,945,944,"CO",1466,"N12318",165,159,133,1,-5,"IAH","TUS",936,4,28,0,"",0,NA,NA,NA,NA,NA
"3708526",7,16,3,1426,1430,1547,1551,"XE",7801,"N10575",81,81,53,-4,-4,"LAX","SFO",337,4,24,0,"",0,NA,NA,NA,NA,NA
"2242432",4,1,2,1927,1902,2106,2045,"9E",2921,"88919E",99,103,69,21,25,"DTW","GSO",460,4,26,0,"",0,0,0,0,0,21
"4167766",7,7,1,1023,1030,1309,1327,"B6",444,"N621JB",166,177,152,-18,-7,"TPA","BOS",1185,4,10,0,"",0,NA,NA,NA,NA,NA
"6311457",11,19,3,1229,1235,1421,1430,"MQ",4732,"N845MQ",112,115,76,-9,-6,"RDU","LGA",431,3,33,0,"",0,NA,NA,NA,NA,NA
"2144296",4,10,4,1309,1313,1355,1417,"FL",446,"N943AT",106,124,92,-22,-4,"ATL","MKE",669,6,8,0,"",0,NA,NA,NA,NA,NA
"4853945",9,5,5,626,625,1048,1055,"WN",680,"N600WN",142,150,128,-7,1,"PHX","MCI",1044,3,11,0,"",0,NA,NA,NA,NA,NA
"4264958",8,12,2,2020,1940,2254,2230,"WN",3842,"N407WN",154,170,142,24,40,"MCO","ALB",1073,2,10,0,"",0,24,0,0,0,0
"353977",1,1,2,1140,1119,1233,1204,"FL",562,"N176AT",113,105,89,29,21,"ATL","BMI",533,6,18,0,"",0,0,0,8,0,21
"3805207",7,16,3,1136,1136,1326,1318,"OO",6663,"N753SK",170,162,144,8,0,"DEN","EUG",997,5,21,0,"",0,NA,NA,NA,NA,NA
"4022540",7,13,7,912,915,928,929,"MQ",3989,"N691AE",76,74,54,-1,-3,"MQT","ORD",303,17,5,0,"",0,NA,NA,NA,NA,NA
"4715886",8,16,6,1707,1710,1943,1950,"AA",297,"N5DKAA",336,340,322,-7,-3,"LAX","HNL",2556,4,10,0,"",0,NA,NA,NA,NA,NA
"6133558",11,18,2,1318,1324,1533,1550,"UA",160,"N436UA",75,86,62,-17,-6,"DEN","OMA",472,3,10,0,"",0,NA,NA,NA,NA,NA
"5177915",9,28,7,1644,1646,1835,1844,"FL",144,"N928AT",111,118,84,-9,-2,"ATL","DTW",594,8,19,0,"",0,NA,NA,NA,NA,NA
"3770623",7,18,5,1305,1237,1440,1407,"OH",5211,"N695CA",95,90,56,33,28,"JFK","BUF",301,9,30,0,"",0,28,0,5,0,0
"1226989",3,18,2,1409,1350,1640,1625,"WN",3336,"N707SA",151,155,119,15,19,"PHL","MCO",861,7,25,0,"",0,6,0,0,0,9
"25724",1,11,5,650,650,817,825,"WN",754,"N479WN",147,155,134,-8,0,"AUS","PHX",872,4,9,0,"",0,NA,NA,NA,NA,NA
"1615397",3,9,7,1036,1034,1519,1501,"NW",574,"N301NB",223,207,190,18,2,"MSP","MIA",1501,5,28,0,"",0,0,0,18,0,0
"3181611",6,11,3,1448,1448,1616,1618,"OO",4065,"N609SK",88,90,68,-2,0,"DEN","SLC",391,5,15,0,"",0,NA,NA,NA,NA,NA
"1875180",4,28,1,1025,1025,1131,1140,"WN",2812,"N525SW",66,75,56,-9,0,"ONT","OAK",361,5,5,0,"",0,NA,NA,NA,NA,NA
"299433",1,2,3,1552,1535,1818,1825,"WN",538,"N617SW",86,110,73,-7,17,"LAS","BOI",520,2,11,0,"",0,NA,NA,NA,NA,NA
"5223335",9,7,7,1444,1455,1626,1650,"MQ",4883,"N814AE",102,115,75,-24,-11,"DTW","LGA",501,11,16,0,"",0,NA,NA,NA,NA,NA
"6863598",12,3,3,1520,1529,1621,1635,"NW",745,"N768NC",121,126,97,-14,-9,"DTW","MSP",528,7,17,0,"",0,NA,NA,NA,NA,NA
"6001143",11,21,5,1458,1500,1609,1615,"WN",1664,"N394SW",71,75,56,-6,-2,"LAX","OAK",337,6,9,0,"",0,NA,NA,NA,NA,NA
"5928716",10,4,6,1211,1213,1327,1320,"DL",1698,"N917DL",76,67,44,7,-2,"ATL","CLT",227,10,22,0,"",0,NA,NA,NA,NA,NA
"885375",2,1,5,1007,1010,1109,1115,"WN",2947,"N317WN",62,65,51,-6,-3,"DAL","LBB",293,2,9,0,"",0,NA,NA,NA,NA,NA
"709825",2,16,6,608,615,734,745,"XE",2478,"N36915",86,90,60,-11,-7,"GSO","EWR",446,14,12,0,"",0,NA,NA,NA,NA,NA
"3029178",6,12,4,1723,1720,1837,1835,"WN",1052,"N492WN",74,75,54,2,3,"SJC","LAX",308,8,12,0,"",0,NA,NA,NA,NA,NA
